,Compound,Negative,Neutral,Positive,Tweet Date,Tweet Text,Tweets Ago,User
260,-0.4404,0.592,0.408,0.0,Mon Jul 30 18:03:53 +0000 2018,@mikefrank007 @CNN Treason?,69,@CNN
261,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:52 +0000 2018,@CNN See trump say made in America but he not for having his stuff made America ask trump why,70,@CNN
262,-0.5574,0.175,0.825,0.0,Mon Jul 30 18:03:52 +0000 2018,"@mare949 @renato_mariotti @CNN @NewDay @joshtpm WAS thinking the same thing, is he defending or destroying. Why bri… https://t.co/pQHDL617cq",71,@CNN
263,-0.8313,0.305,0.695,0.0,Mon Jul 30 18:03:52 +0000 2018,"RT @rolandscahill: Based on Rudy Giuliani's tired, nervous performance right now on @cnn, I'm thinking it's going to be a very bad week ahe…",72,@CNN
264,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:51 +0000 2018,"RT @JimKerfien: @cortneym22 @darsky @quirkywackjob @KaivanShroff @CNN I’d prefer the old anchor style, here’s the news here’s the FACTS...n…",73,@CNN
265,0.1027,0.0,0.931,0.069,Mon Jul 30 18:03:51 +0000 2018,"RT @renato_mariotti: During his @CNN @NewDay interview today, Giuliani admitted that there was a planning meeting for the Trump Tower meeti…",74,@CNN
266,0.2382,0.233,0.483,0.284,Mon Jul 30 18:03:50 +0000 2018,"@Health_Concen @CNN Thank you @Health_Concen Nice dig at ""this crazy GF craze"" CNN.",75,@CNN
267,0.4939,0.0,0.238,0.762,Mon Jul 30 18:03:48 +0000 2018,@CNN Laughter.,76,@CNN
268,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:46 +0000 2018,@DougStanhope @CNN @andersoncooper also.,77,@CNN
269,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:46 +0000 2018,"RT @USAHotLips: @RudyGiuliani BLASTS #MichaelCohen &amp; actually makes @CNN host speechless. 😂😂

Rudy outs little known facts re Cuomo &amp; Cohen…",78,@CNN
270,-0.2732,0.108,0.82,0.072,Mon Jul 30 18:03:44 +0000 2018,"RT @FiveRights: .@CNN
You have caused dozens of people to wind up in jail or in prison.
You've done it by creating &amp; implanting TDS in gull…",79,@CNN
271,-0.7845,0.257,0.743,0.0,Mon Jul 30 18:03:44 +0000 2018,RT @AshaRangappa_: My thoughts today on @CNN on whether collusion is a crime. Conspiracy and aiding and abetting are forms of collusion tha…,80,@CNN
272,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:44 +0000 2018,"RT @RVAwonk: The country is being led by an authoritarian with a sidekick who believes in electrocuting the gay out of people, the GOP lite…",81,@CNN
273,0.4404,0.0,0.804,0.196,Mon Jul 30 18:03:43 +0000 2018,"RT @AURNOnline: The @WhiteHouse is actively challenging #FreedomOfThePress and is considering banning members of the media, including @Apri…",82,@CNN
274,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:42 +0000 2018,RT @AgendaHoyCo: La cadena @CNN destaca la cultura llanera e invita a conocerla.  https://t.co/gyrO3bbHNS https://t.co/0mbYsDgjhP,83,@CNN
275,-0.4389,0.222,0.663,0.115,Mon Jul 30 18:03:40 +0000 2018,"Here’s an idea: Hey @CNN:

STOP GIVING THESE TRAITORS A PLATFORM!

Let them spill their lies in a court room and se… https://t.co/qk9823ZnL6",84,@CNN
276,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:39 +0000 2018,"RT @RVAwonk: The country is being led by an authoritarian with a sidekick who believes in electrocuting the gay out of people, the GOP lite…",85,@CNN
277,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:38 +0000 2018,@CNN I don't believe he even knows where he is...much less if collusion is a crime..,86,@CNN
278,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:37 +0000 2018,@CNN How is this related to the Russian collusion?,87,@CNN
279,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:37 +0000 2018,"RT @RVAwonk: The country is being led by an authoritarian with a sidekick who believes in electrocuting the gay out of people, the GOP lite…",88,@CNN
280,-0.7717,0.293,0.659,0.048,Mon Jul 30 18:03:35 +0000 2018,"RT @KrisParonto: . @kaitlancollins if you don’t want to be barred from the news pool, stop being a rude, pompous, self righteous jackass. Y…",89,@CNN
281,-0.7845,0.257,0.743,0.0,Mon Jul 30 18:03:34 +0000 2018,RT @AshaRangappa_: My thoughts today on @CNN on whether collusion is a crime. Conspiracy and aiding and abetting are forms of collusion tha…,90,@CNN
282,-0.7783,0.327,0.673,0.0,Mon Jul 30 18:03:32 +0000 2018,RT @CNN: Nigeria recalls 2.4 million bottles of cough syrup containing codeine to fight abuse https://t.co/Fmcll7OmaC,91,@CNN
283,-0.7845,0.257,0.743,0.0,Mon Jul 30 18:03:32 +0000 2018,RT @AshaRangappa_: My thoughts today on @CNN on whether collusion is a crime. Conspiracy and aiding and abetting are forms of collusion tha…,92,@CNN
284,0.4522,0.0,0.881,0.119,Mon Jul 30 18:03:31 +0000 2018,RT @CNN: This man built a floating bicycle so he could clean trash from a river in order to raise awareness about plastic pollution https:/…,93,@CNN
285,0.8126,0.0,0.709,0.291,Mon Jul 30 18:03:30 +0000 2018,RT @MichaelCBender: Great time making fun of @Phil_Mattingly after an almost all ex-Bloomberg panel on @CNN today. cc: @juliehdavis @llerer…,94,@CNN
286,-0.296,0.128,0.872,0.0,Mon Jul 30 18:03:30 +0000 2018,RT @CNN: A zoo is accused of painting a donkey and passing it off as a zebra https://t.co/Zpvlhe1t5U https://t.co/hygAA2yL4u,95,@CNN
287,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:30 +0000 2018,@YouNicks @CNN @RudyGiuliani @MSNBC He stated that there was a second meeting with the people who were in the russi… https://t.co/xVJ2uZLOIi,96,@CNN
288,-0.2732,0.108,0.82,0.072,Mon Jul 30 18:03:29 +0000 2018,"RT @FiveRights: .@CNN
You have caused dozens of people to wind up in jail or in prison.
You've done it by creating &amp; implanting TDS in gull…",97,@CNN
289,0.4522,0.0,0.881,0.119,Mon Jul 30 18:03:28 +0000 2018,RT @CNN: This man built a floating bicycle so he could clean trash from a river in order to raise awareness about plastic pollution https:/…,98,@CNN
290,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:28 +0000 2018,RT @almostjingo: Dare any of you @cnn @FoxNews @ABC @NBCNews @MSNBC @TheView @NPR @CBSNews @donlemon @VanJones68 to go to actually cover th…,99,@CNN
291,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:28 +0000 2018,"RT @RVAwonk: The country is being led by an authoritarian with a sidekick who believes in electrocuting the gay out of people, the GOP lite…",100,@CNN
292,0.8143,0.0,0.739,0.261,Mon Jul 30 18:04:42 +0000 2018,"RT @FoxNews: ADORABLE: One man snapped this sweet shot of two lovebirds riding the New York subway, tweeting  “If anyone recognizes this sw…",1,@FoxNews
293,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:42 +0000 2018,"RT @AltUSPressSec: @FoxNews “Collusion” is the media term.

“Coordination” is the counterintelligence term.

“Conspiracy to Defraud the Uni…",2,@FoxNews
294,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:42 +0000 2018,@VenSirianda @AngleLay2018 @AsYouNotWish @VOANews @BBCWorld @nytimes @SkyNewsAust @ChannelNewsAsia @XHNews @abcnews… https://t.co/qSpCzBr6qz,3,@FoxNews
295,-0.5106,0.187,0.731,0.082,Mon Jul 30 18:04:41 +0000 2018,"RT @FoxNews: .@dbongino: ""[@BarackObama is] one of the top five worst economic presidents  in American history."" @JudgeJeanine https://t.co…",4,@FoxNews
296,-0.4215,0.257,0.619,0.124,Mon Jul 30 18:04:40 +0000 2018,RT @FoxNews: How to avoid buying a stolen used car and protect yourself if you do https://t.co/OGBZ8M6SXA,5,@FoxNews
297,0.8402,0.0,0.6,0.4,Mon Jul 30 18:04:38 +0000 2018,@LindaMariaRich2 @FoxNews @dbongino @realDonaldTrump @BarackObama Everything but his hands. 😊,6,@FoxNews
298,0.4939,0.0,0.833,0.167,Mon Jul 30 18:04:38 +0000 2018,"RT @FoxNews: On ""Justice,"" @dbongino praised President @realDonaldTrump's handling of the economy while slamming former President @BarackOb…",7,@FoxNews
299,-0.4959,0.187,0.813,0.0,Mon Jul 30 18:04:38 +0000 2018,@FoxNews @GiannoCaldwell @realDonaldTrump The Mayor and Chicago politicians don't care! It has to start there!,8,@FoxNews
300,0.2732,0.0,0.851,0.149,Mon Jul 30 18:04:37 +0000 2018,Y'all know full well he's gonna pick on @FoxNews &amp; maybe @WSJ #stopplaying,9,@FoxNews
301,0.743,0.0,0.656,0.344,Mon Jul 30 18:04:37 +0000 2018,RT @FoxNews: Rand Paul says he will support Supreme Court nominee Brett Kavanaugh https://t.co/icDcpgcZMb,10,@FoxNews
302,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:36 +0000 2018,RT @DailyCaller: Rep. @DevinNunes (R) of California said on @FoxNews Channel’s “Sunday Morning Futures” that he’s looking to possibly take…,11,@FoxNews
303,-0.6991,0.278,0.722,0.0,Mon Jul 30 18:04:36 +0000 2018,"RT @AldoCella1: @FoxNews 

Having a ""TRUMP HATER"" to represent opposition views, DOES NOT, a Fair and Balanced debate make!",12,@FoxNews
304,0.474,0.0,0.854,0.146,Mon Jul 30 18:04:36 +0000 2018,@FoxNews @FoxNewsInsider @dallascowboys @dak @NFL Totally agree with Dak Prescott! These players are on the job &amp; t… https://t.co/tCHhq48xlA,13,@FoxNews
305,0.2382,0.0,0.885,0.115,Mon Jul 30 18:04:36 +0000 2018,"@FoxNews @AlanDersh @AmericaNewsroom Don’t we all hope for this, but Dem politicians won’t hear of it.",14,@FoxNews
306,0.3182,0.0,0.881,0.119,Mon Jul 30 18:04:36 +0000 2018,"@suante_nuwanda @pooyan_hatami @FoxNews Huh, you're sure about it? In Pentagon there already are the plan which tar… https://t.co/8g9OsbcrCH",15,@FoxNews
307,0.6696,0.0,0.793,0.207,Mon Jul 30 18:04:36 +0000 2018,"RT @JohnJamesMI: WATCH &amp; RETWEET: Thank you President Trump and Vice President Pence for the support! MICHIGAN, I am asking for your vote o…",16,@FoxNews
308,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:35 +0000 2018,@FoxBusiness @FoxNews duh,17,@FoxNews
309,0.4019,0.0,0.816,0.184,Mon Jul 30 18:04:34 +0000 2018,RT @FoxNews: Eight-year-old boy starts lemonade stand to help local police department https://t.co/MRW19niFVL,18,@FoxNews
310,-0.34,0.118,0.882,0.0,Mon Jul 30 18:04:34 +0000 2018,"RT @JohnSumneranm: @FoxNews @KarlRove @TheDemocrats The democrats havn't had any ideas since their obsession with obstruction, which will b…",19,@FoxNews
311,-0.5106,0.187,0.731,0.082,Mon Jul 30 18:04:34 +0000 2018,"RT @FoxNews: .@dbongino: ""[@BarackObama is] one of the top five worst economic presidents  in American history."" @JudgeJeanine https://t.co…",20,@FoxNews
312,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:33 +0000 2018,"RT @DesignationSix: If @McDonalds sponsors Fox ""News"" and @FoxNews advocates for separating families and putting children in cages, then Mc…",21,@FoxNews
313,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:32 +0000 2018,@FoxNews  https://t.co/6Uww6hCifi,22,@FoxNews
314,-0.34,0.231,0.769,0.0,Mon Jul 30 18:04:32 +0000 2018,@FoxNews @Ford Small trucks are pointless. I sense a sales flop.,23,@FoxNews
315,0.5773,0.0,0.707,0.293,Mon Jul 30 18:04:29 +0000 2018,@FoxNews Is there anything in Australia that won't kill you?,24,@FoxNews
316,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:29 +0000 2018,@OliverMcGee @realDonaldTrump @SenSchumer @POTUS @DRUDGE @DonaldJTrumpJr @foxandfriends @FoxNews @JackPosobiec… https://t.co/ZlDeN8U7Rb,25,@FoxNews
317,-0.5106,0.163,0.837,0.0,Mon Jul 30 18:04:29 +0000 2018,"RT @RepMattGaetz: MUST-READ: ""GOP lawmaker wants answers on FBI's alleged Southern Poverty Law Center ties"" via @FoxNews https://t.co/MG1Fb…",26,@FoxNews
318,0.3612,0.0,0.889,0.111,Mon Jul 30 18:04:28 +0000 2018,"RT @TheSaintsWatch: @FoxNews ""@PrisonPlanet Get used to seeing scenes like this in Spain.

What kind of government with any rationality or…",27,@FoxNews
319,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:28 +0000 2018,@FoxNews @POTUS @johnrobertsFox #MuellerIsComing https://t.co/IgJicZOrjX,28,@FoxNews
320,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:26 +0000 2018,@DesignationSix @McDonalds @FoxNews #boycottmcdonalds. Trash the “kids meal”,29,@FoxNews
321,0.1901,0.0,0.935,0.065,Mon Jul 30 18:04:25 +0000 2018,RT @BrianKarem: POTUS will sit down with a tyrant like Putin for a one on one but now on @FoxNews Guiliani says Trump will not sit down wit…,30,@FoxNews
322,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:25 +0000 2018,@FoxNews We need you,31,@FoxNews
323,-0.1154,0.062,0.938,0.0,Mon Jul 30 18:04:24 +0000 2018,@thelaydeezeman @FoxNews Correct sir. They are both screwing the life out of the ppl. Dems just but you dinner first &amp; use vaseline.,32,@FoxNews
324,0.5994,0.114,0.57,0.316,Mon Jul 30 18:04:24 +0000 2018,RT @FoxNews: Joe Peters: “Law enforcement has no better friend than President Trump.” https://t.co/SiHdL4bksD,33,@FoxNews
325,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:24 +0000 2018,RT @5ilence_d0g00d: @azuremoments @daniell_stimac @FoxNews Must a person give up their entire personal life to be President? How did Maxine…,34,@FoxNews
326,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:24 +0000 2018,@RobbT__ @JayPealer @FoxNews @votedemocrat What concrete (or any at all...even flimsy) evidence?,35,@FoxNews
327,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:24 +0000 2018,"RT @FoxNews: .@dbongino: “Tax reform was just monumental, we see now the effects on the economy, 4.1% growth.” https://t.co/zrtKXCvJPQ",36,@FoxNews
328,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:24 +0000 2018,I haven’t seen you on @FoxNews lately. https://t.co/J8ZfhYKpde,37,@FoxNews
329,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:23 +0000 2018,RT @FoxNews: .@POTUS meets with Italy’s prime minister #Outnumbered https://t.co/Lex64yCWJR,38,@FoxNews
330,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:22 +0000 2018,@FoxNews @dbongino @BarackObama @JudgeJeanine You got that right!,39,@FoxNews
331,0.0736,0.091,0.803,0.105,Mon Jul 30 18:04:20 +0000 2018,@Paulyhood1 @FoxNews @POTUS @GOP Guilliani said that mueller isnt entitled to ask certain questions. He didnt reque… https://t.co/hqszaGVBN0,40,@FoxNews
332,-0.0516,0.141,0.727,0.132,Mon Jul 30 18:04:20 +0000 2018,"RT @FoxNews: Trump supporters pelted by eggs, punches can sue San Jose cops in attack, court says https://t.co/0noLrFlaVG",41,@FoxNews
333,0.3182,0.0,0.635,0.365,Mon Jul 30 18:04:19 +0000 2018,@FoxNews please grow up already,42,@FoxNews
334,0.5719,0.0,0.637,0.363,Mon Jul 30 18:04:19 +0000 2018,@SingleDallasGuy @Shoffner1974 @FoxNews @POTUS @johnrobertsFox I'm sure Mueller's response would be: Challenge Accepted.,43,@FoxNews
335,0.3612,0.0,0.857,0.143,Mon Jul 30 18:04:18 +0000 2018,"RT @FoxNews: .@POTUS unlikely to agree to Mueller interview, sources say; @johnrobertsFox reports https://t.co/lL5muP1Y0R #OutnumberedOT ht…",44,@FoxNews
336,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:17 +0000 2018,@liberty_grl @FoxNews Says who?,45,@FoxNews
337,0.6808,0.0,0.741,0.259,Mon Jul 30 18:04:16 +0000 2018,"RT @FoxNews: On @WattersWorld, former acting ICE Director Thomas Homan praised President @realDonaldTrump's record on border security. http…",46,@FoxNews
338,0.8436,0.0,0.702,0.298,Mon Jul 30 18:04:16 +0000 2018,"RT @Genesis33K: Amazing 3rd day and all @FoxNews channels on @verizonfios have been out completely!

@CNN &amp; @MSNBC working beautifully!

Co…",47,@FoxNews
339,0.2732,0.0,0.656,0.344,Mon Jul 30 18:04:16 +0000 2018,RT @Patrici76892729: @_America_First @FoxNews Agreed,48,@FoxNews
340,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:16 +0000 2018,RT @DesignationSix: I will post these until @FoxNews ad space is toxic.I have these sponsors tagged so they will be notified when you LIKE…,49,@FoxNews
341,-0.7579,0.265,0.735,0.0,Mon Jul 30 18:04:15 +0000 2018,@FoxNews a bunch of wack jobs.  As a therapist I work with these people.  They are just losers and cry babies - and… https://t.co/jKprjg80yY,50,@FoxNews
342,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:14 +0000 2018,RT @Patrici76892729: @_America_First @FoxNews Exactly,51,@FoxNews
343,0.4005,0.0,0.886,0.114,Mon Jul 30 18:04:13 +0000 2018,RT @FoxNews: Rudy Giuliani: “Everything that’s been released so far shows the president to be absolutely innocent. He didn’t do anything wr…,52,@FoxNews
344,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:12 +0000 2018,@FoxNews  https://t.co/zHwzBr7jfb,53,@FoxNews
345,-0.5106,0.187,0.731,0.082,Mon Jul 30 18:04:12 +0000 2018,"RT @FoxNews: .@dbongino: ""[@BarackObama is] one of the top five worst economic presidents  in American history."" @JudgeJeanine https://t.co…",54,@FoxNews
346,0.4404,0.0,0.805,0.195,Mon Jul 30 18:04:11 +0000 2018,RT @Patrici76892729: @_America_First @FoxNews Hope it eats all the corrupt politicians in Cali,55,@FoxNews
347,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:09 +0000 2018,"As if Bill, as if! We have been waiting for #MSM to cover REAL stories for years! They all get their talking points… https://t.co/uZgbuZ2NBo",56,@FoxNews
348,-0.4522,0.129,0.871,0.0,Mon Jul 30 18:04:08 +0000 2018,"RT @FoxNews: .@charliekirk11: ""If socialist professors really believe the nonsense that they, you know, profess, why don't they teach for f…",57,@FoxNews
349,0.3818,0.0,0.88,0.12,Mon Jul 30 18:04:08 +0000 2018,RT @StevenGrimm1776: @GKeile @FoxNews Exactly a lot of people don't understand they need to read up on this stuff stay focused.,58,@FoxNews
350,0.34,0.0,0.821,0.179,Mon Jul 30 18:04:07 +0000 2018,RT @FoxNews: Rudy Giuliani: “You could investigate an innocent man forever.” https://t.co/JDpn7NPBo7,59,@FoxNews
351,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:07 +0000 2018,RT @FoxNews: .@POTUS meets with Italy’s prime minister #Outnumbered https://t.co/Lex64yCWJR,60,@FoxNews
352,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:06 +0000 2018,@FoxNews Rudy....W T F ??,61,@FoxNews
353,-0.6991,0.308,0.692,0.0,Mon Jul 30 18:04:06 +0000 2018,"@FoxNews 

Having a ""TRUMP HATER"" to represent opposition views, DOES NOT, a Fair and Balanced debate make!",62,@FoxNews
354,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:06 +0000 2018,RT @FoxNews: It 'Did Not Happen': Giuliani Says Cohen's Claim About Trump Tower Meeting Is 'Categorically Untrue' https://t.co/0eFU5T96Bl,63,@FoxNews
355,-0.8126,0.385,0.615,0.0,Mon Jul 30 18:04:06 +0000 2018,"RT @SantaInc: @FoxNews Trump - ""Trump Anxiety Disorder"" aka fear of a president because he's working with a foreign adversary and destroyin…",64,@FoxNews
356,-0.0572,0.071,0.929,0.0,Mon Jul 30 18:04:06 +0000 2018,@FoxNews @ChrisStirewalt @AmericaNewsroom Dems don't want open borders either. Its just that they need something to… https://t.co/ZJyblP5lgJ,65,@FoxNews
357,0.4404,0.0,0.847,0.153,Mon Jul 30 18:04:05 +0000 2018,RT @FoxNews: .@AlanDersh: “I would hope we could get politics out of the confirmation process.” @AmericaNewsroom https://t.co/UOcq9nR4vr,66,@FoxNews
358,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:04 +0000 2018,RT @DailyCaller: Rep. @DevinNunes (R) of California said on @FoxNews Channel’s “Sunday Morning Futures” that he’s looking to possibly take…,67,@FoxNews
359,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:03 +0000 2018,"@OutnumberedFNC @HARRISFAULKNER @MelissaAFrancis @adrienneelrod @KennedyNation @guypbenson @adrienneelrod 
You're h… https://t.co/6iCMT7LRAR",68,@FoxNews
360,0.5859,0.0,0.568,0.432,Mon Jul 30 18:04:03 +0000 2018,@FoxNews @DevinNunes @MariaBartiromo We have a winner,69,@FoxNews
361,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:03 +0000 2018,RT @20PercentUSA: @FoxNews @News12NJ @waltkane @mike_pence @senatenj @8thdistrictleg @njassemblydems @NJDSC @NJSenDems @NJSenatePres @NJGOP…,70,@FoxNews
362,0.3595,0.095,0.751,0.154,Mon Jul 30 18:04:01 +0000 2018,@JamesRepublican @FoxNews 3 followers why black men thug and white men are hero when they have a gun! Why did the o… https://t.co/wI793Tz8DE,71,@FoxNews
363,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:01 +0000 2018,"RT @FoxNews: Boy, 6, survives 2 venomous snake bites within 8 days, prayed he would survive https://t.co/MTu3YRxYCd",72,@FoxNews
364,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:59 +0000 2018,"@Jojeification @FoxNews @ChristopherHahn @realDonaldTrump @JudgeJeanine Exactly and your answer is, you didn't insu… https://t.co/EzMUiZKNEQ",73,@FoxNews
365,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:59 +0000 2018,@ShoottoKill7 @FoxNews @ChristopherHahn @realDonaldTrump @JudgeJeanine Knowing the price of the materials you buy t… https://t.co/ifGB0eqv4Q,74,@FoxNews
366,-0.3991,0.172,0.738,0.089,Mon Jul 30 18:03:58 +0000 2018,RT @FoxNews: Minneapolis police release footage of fatal shooting of armed man; officers won't face charges https://t.co/YR75RCFVzY,75,@FoxNews
367,0.34,0.0,0.821,0.179,Mon Jul 30 18:03:54 +0000 2018,RT @FoxNews: Rudy Giuliani: “You could investigate an innocent man forever.” https://t.co/JDpn7NPBo7,76,@FoxNews
368,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:52 +0000 2018,@FoxNews Hey Rudy the swallow Trumpers told me to tell you to shut up 🤐! 😂🤣,77,@FoxNews
369,0.4019,0.0,0.69,0.31,Mon Jul 30 18:03:52 +0000 2018,"@FoxNews Not if ""I"" could help it",78,@FoxNews
370,-0.4215,0.257,0.619,0.124,Mon Jul 30 18:03:52 +0000 2018,RT @FoxNews: How to avoid buying a stolen used car and protect yourself if you do https://t.co/OGBZ8M6SXA,79,@FoxNews
371,0.296,0.0,0.842,0.158,Mon Jul 30 18:03:52 +0000 2018,"RT @FoxNews: Rudy Giuliani: “If they want to talk about collusion…we might allow some questions on that."" #Outnumbered https://t.co/7yYz9XZ…",80,@FoxNews
372,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:51 +0000 2018,@FoxNews One of the big red flags is the vin on title don't match the vehicle. Along with the person selling isn't… https://t.co/bykAxwXeoz,81,@FoxNews
373,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:51 +0000 2018,"RT @FoxNews: .@dbongino: “Tax reform was just monumental, we see now the effects on the economy, 4.1% growth.” https://t.co/zrtKXCvJPQ",82,@FoxNews
374,-0.4939,0.198,0.802,0.0,Mon Jul 30 18:03:50 +0000 2018,@LpwSports @FoxNews Let israel test Iran. Let’s see whose airforce is destroyed then 😉😉😉,83,@FoxNews
375,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:50 +0000 2018,"RT @DesignationSix: If @McDonalds sponsors Fox ""News"" and @FoxNews advocates for separating families and putting children in cages, then Mc…",84,@FoxNews
376,0.0,0.132,0.735,0.132,Mon Jul 30 18:03:50 +0000 2018,@lander @GreerMcVay @turbo2352 @GovMikeHuckabee @FoxNews If your for deporting illegals and secured boarders..... what’s the problem? 🤔🤔,85,@FoxNews
377,-0.3991,0.172,0.738,0.089,Mon Jul 30 18:03:50 +0000 2018,RT @FoxNews: Minneapolis police release footage of fatal shooting of armed man; officers won't face charges https://t.co/YR75RCFVzY,86,@FoxNews
378,-0.5106,0.187,0.731,0.082,Mon Jul 30 18:03:49 +0000 2018,"RT @FoxNews: .@dbongino: ""[@BarackObama is] one of the top five worst economic presidents  in American history."" @JudgeJeanine https://t.co…",87,@FoxNews
379,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:48 +0000 2018,"@FoxNews Cue the traditional looters, it’s almost back to school and you just gotta have a new pair of sneakers",88,@FoxNews
380,-0.6093,0.306,0.694,0.0,Mon Jul 30 18:03:48 +0000 2018,@FoxNews Poor souls Liberals need to GET OVER IT !!!,89,@FoxNews
381,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:46 +0000 2018,RT @FoxNews: It 'Did Not Happen': Giuliani Says Cohen's Claim About Trump Tower Meeting Is 'Categorically Untrue' https://t.co/0eFU5T96Bl,90,@FoxNews
382,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:46 +0000 2018,@justinhendrix @FoxNews @foxandfriends These people must have ‘daddy issues’.... either they were raised by an abus… https://t.co/WZPEQnAseZ,91,@FoxNews
383,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:46 +0000 2018,"@FoxNews 
😂😂😂🤣🤣😂😂🤣🤣😂😂 https://t.co/Q9s0I3rI9P",92,@FoxNews
384,-0.34,0.149,0.773,0.077,Mon Jul 30 18:03:45 +0000 2018,"@fahed2475205 @FoxNews If a civilian attacks another civilian,
It’s also called self defense. What’s your point? Th… https://t.co/IN9yxLoQ6L",93,@FoxNews
385,-0.8481,0.301,0.699,0.0,Mon Jul 30 18:03:45 +0000 2018,What the fuck is the point of these fucking things except to kill and possibly not get caught? @NRA @BreitbartNews… https://t.co/amqEXJTaQN,94,@FoxNews
386,0.4019,0.0,0.87,0.13,Mon Jul 30 18:03:45 +0000 2018,@zippity12 @FoxNews bigot: a person who is obstinately or intolerantly devoted to his or her own opinions and preju… https://t.co/3TfqbNpsIK,95,@FoxNews
387,-0.4522,0.129,0.871,0.0,Mon Jul 30 18:03:44 +0000 2018,"RT @FoxNews: .@charliekirk11: ""If socialist professors really believe the nonsense that they, you know, profess, why don't they teach for f…",96,@FoxNews
388,0.4767,0.08,0.736,0.184,Mon Jul 30 18:03:44 +0000 2018,"RT @FoxNews: Peter Morici: ""What the left is denying is that over the entire Trump presidency, growth has averaged about 40 to 45% better t…",97,@FoxNews
389,0.0772,0.127,0.732,0.141,Mon Jul 30 18:03:44 +0000 2018,"@monsieurfish @larklittlefoot @FoxNews He just threaten a few cop he dindu nuffin, just a good boy collecting money… https://t.co/NU8GtilgmS",98,@FoxNews
390,0.0,0.0,1.0,0.0,Mon Jul 30 18:03:44 +0000 2018,@Rich_Bruklis @FoxNews @AnheuserBusch Oh Carl,99,@FoxNews
391,0.2924,0.0,0.902,0.098,Mon Jul 30 18:03:43 +0000 2018,Jebby can't get over losing either.  Hillary &amp; Jebby should run on the same ticket since they are connected anyway.… https://t.co/O2wfhl8CAy,100,@FoxNews
392,0.0,0.0,1.0,0.0,Mon Jul 30 18:04:42 +0000 2018,@VenSirianda @AngleLay2018 @AsYouNotWish @VOANews @BBCWorld @nytimes @SkyNewsAust @ChannelNewsAsia @XHNews @abcnews… https://t.co/qSpCzBr6qz,1,@nytimes
393,0.0,0.09,0.82,0.09,Mon Jul 30 18:04:41 +0000 2018,"RT @RealJamesWoods: Yeah, all those #Antifa thugs hiding behind masks and throwing urine bottles at police are doing it because some @nytim…",2,@nytimes
394,-0.7717,0.271,0.729,0.0,Mon Jul 30 18:04:41 +0000 2018,"RT @PatriotNotPol: The @nytimes AG Sulzberger complains that Trump’s rhetoric about the media will result in violence against them.  

Sulz…",3,@nytimes
